pos_num_samples,pos_mean,pos_median,pos_p95,pos_max,pos_final_error,pos_ate_rms,pos_mean_abs_n,pos_mean_abs_e,pos_mean_abs_d,pos_std_n,pos_std_e,pos_std_d,mean_tanees_pos,mean_tanees_vel,tanees_pos,tanees_vel,scenario,platform
305,8.236446457222266,6.344270814034363,22.61564047327396,29.561986587505846,3.931185645897941,10.008012810274211,2.4634399051129483,6.0895746576900756,3.257054092618884,2.6607645305912353,8.67979680706237,2.7235403885461835,3.2650190679213122,1.4411390568208802,3.2650190679213122,1.4411390568208802,[linear_turns] Scenario 2: Bearing + Range,ROV
305,1.2011146047796522,1.0439389355208677,2.357342047227132,4.512338859750742,1.475673093036418,1.3629075331201643,0.7364064036375746,0.6184548732790603,0.43021028003239514,0.9920071987025476,0.7588048861746126,0.50686420113514,2.459095128195322,2.9560914432055405,2.459095128195322,2.9560914432055405,[linear_turns] Scenario 2: Bearing + Range,ASV
