time_s,rov_pos_n,rov_pos_e,rov_pos_d,rov_vel_n,rov_vel_e,rov_vel_d,asv_pos_n,asv_pos_e,asv_pos_d,asv_vel_n,asv_vel_e,asv_vel_d
0.0,35.0,10.0,12.0,-3.3749999772680894e-05,0.22499999662501935,0.07199999930875833,30.725192020199472,0.41476452399155644,0.31817322477071597,1.5,2.0,0.0
0.010363182694305624,35.58996117153951,10.091040363878948,11.680114622015012,2.7467923759987638e-05,0.22500920156300622,0.07196672867058694,30.638649062109568,0.42014001575901555,0.382303049508041,1.4999230801294445,2.0001447945585857,1.2821367618222889e-05
1.0,35.50404902835538,10.181779553657595,11.906670365608754,1.855126271904781e-05,0.2249955122747703,0.07198284548216259,31.948257081216926,2.0945286014625886,0.44868942143216944,1.4212605577666453,1.8601489997069547,0.000804420980925281
2.0,35.52371191013482,10.520481825577146,11.866890223718649,2.05892547739078e-05,0.2250073087303706,0.07197125068232473,32.93547615176148,4.023647659814126,0.19228877438448488,1.0028630886502223,1.8429997776641773,-0.005387197486693253
3.0,35.502190677919344,10.832275237722598,11.868400977807125,1.835464021989568e-05,0.22501631138086817,0.07196394154872202,34.58230969895406,5.379210169787006,0.01775388280792059,1.2836639826457261,1.441941969006968,-0.013093586173430713
4.0,35.59980289759895,10.997128712713774,11.955630486854313,2.8477370607366124e-05,0.22501007110980323,0.07196552493948061,35.00464703838478,7.856906030001355,-0.05072195300234059,0.7621702494026026,1.8412024336766477,-0.01626713311700296
5.0,35.651820432256564,11.4265468752399,11.819908213754156,3.386927335686153e-05,0.22503127073540982,0.07194398516808022,36.10334833448697,9.869655201725191,-0.8268911100610083,0.7676081619378863,1.8601188493996055,-0.07386995118666886
5.007687538196226,34.85019709870668,11.87157586253238,11.734577389433245,-0.12925960041255583,0.2989245891482354,0.05660787813298075,36.76054264167416,9.510240568730573,-0.8186190459080475,1.112003396145758,1.6605398312832373,-0.07332149978283706
6.0,34.75175410479776,12.500902818344501,12.025741824726431,-0.13253975151648564,0.3409317499580711,0.05082423388859415,37.87386043101774,11.546529606486965,-0.6354121563403734,1.0482672500781205,1.7037238310795846,-0.05144188346670784
7.0,35.09404469306226,12.362415662576195,12.141843106596468,-0.044815544833988696,0.27805638151385204,0.06294974224315994,39.5185571129625,12.433628654826927,-0.36023113630747355,1.1657866185811452,1.342104908104426,-0.021999651052655868
8.0,34.93507408233478,12.750713557276917,12.207669996289972,-0.06381750608032091,0.29273271690841673,0.06018230901074186,40.46107965751807,13.929304644741366,-0.38662175410356925,1.0508124273897057,1.248443518566736,-0.021769693405419968
9.0,35.24285698756046,12.932110456633323,12.42119045754176,-0.010566165837605855,0.2746906707032812,0.06483711744119387,42.3634974345863,14.930023790026821,-0.008878256557104003,1.2312332933645929,1.031337613573851,0.0201850949730578
10.0,35.0454280937603,13.413756832534146,12.513213302234389,-0.038805476758047,0.2992689832318163,0.06035342809717711,43.09144152602867,16.770459688573087,-0.04922337243841843,1.0634471273217234,1.0851548635830879,0.014584414585531997
10.010433799485865,34.90070632916873,13.127678705266032,11.199059107924189,-0.07493476287971484,0.25618950922920813,-0.09383026661347652,43.22754970156674,16.87246914564065,0.04106153790843834,1.1171004199344217,1.117826304530729,0.030075876893995233
11.0,35.089989683805726,12.94432139469609,11.42914941085643,-0.03152431212151518,0.18233318589189662,-0.06695695660135703,44.88072911083592,17.54558827698535,0.07139314714453097,1.2125852682677607,0.8764789536879901,0.03224725741671616
12.0,35.21976454100949,13.141228027383152,12.113283751097711,-0.00143015296914073,0.18037405720421115,-0.0023513459236637474,47.16421739170612,18.744776523875164,0.01611407243833056,1.4699776872785733,0.8027751331565272,0.021244083158706007
13.0,35.36176764192631,12.765369107287361,12.06542557088294,0.019235539350866974,0.10290947985315405,-0.011293356069683421,48.82183698400948,18.576123122595806,0.03874900056777945,1.5290824817046087,0.3916254495376625,0.025369369056083654
14.0,35.2274210086781,13.025240536998973,11.939001730205241,0.006143270519604536,0.12615254005129184,-0.02015683950110509,50.86359905650345,19.591159214862216,-0.5660386054359503,1.697430001715382,0.3756967842906789,-0.044694283055487796
15.0,35.345408478694175,13.414808924747692,12.06208195630278,0.0104061924251637,0.1577272591423494,-0.00443957109535827,51.89876125997765,20.296385360622246,-0.06560002218572192,1.5588280438762003,0.30625349220763487,0.012413242052848564
15.013906059397872,35.18242740117988,13.336257529275905,12.998806452176272,0.01348411626927412,0.15618209327551563,0.12732669136066696,51.839745413493,20.2703177830213,-0.11349563794965767,1.5018555358412902,0.2837292081402589,0.0016015331744368907
