pos_num_samples,pos_mean,pos_median,pos_p95,pos_max,pos_final_error,pos_ate_rms,pos_mean_abs_n,pos_mean_abs_e,pos_mean_abs_d,pos_std_n,pos_std_e,pos_std_d,mean_tanees_pos,mean_tanees_vel,tanees_pos,tanees_vel,scenario,platform
303,16.601643627552416,15.787488387704792,33.245401396917266,39.07150244491396,28.89410570172401,18.769194163294795,7.677456730879178,11.868184754178136,5.049611673921408,9.333423970177307,14.629973235728295,6.11214671238076,7.897257494831194,2.554118168852189,7.897257494831194,2.554118168852189,[figure_8] Scenario 2: Bearing + Range,ROV
303,1.4147396858118277,1.314327885366803,2.612405398381621,4.345656365133031,1.7661449336319344,1.5613846107731826,0.7469942253507442,0.8629996526250697,0.4899914856939694,0.9466848890779022,1.0630931335884326,0.6186140976690264,3.309537568380306,7.85174752880637,3.309537568380306,7.85174752880637,[figure_8] Scenario 2: Bearing + Range,ASV
