time_s,rov_pos_n,rov_pos_e,rov_pos_d,rov_vel_n,rov_vel_e,rov_vel_d,asv_pos_n,asv_pos_e,asv_pos_d,asv_vel_n,asv_vel_e,asv_vel_d
0.0,38.05323822861573,11.96684117320586,12.749246852706952,0.0,0.0,0.0,32.68099033070329,2.34461512953742,-2.4899397552633533,0.0,0.0,0.0
0.010363182694305624,38.32430563063942,12.682316624657258,12.503077232409428,2.8092635496850098e-05,7.414979047466577e-05,-7.086737015120144e-05,32.11887706990517,1.5965061135637617,-1.373871100927192,0.00010484500758377378,0.0005090403669981173,-1.2094905028936569e-05
1.0,37.72553796119347,11.524689902849321,11.195093289157558,-3.395841772572391e-05,-4.5818569679044634e-05,-0.000447282676348697,32.34774776104086,1.8321952547368887,-0.9743190911516465,0.04757257515705501,0.012661160732044707,-0.0036911739078954262
2.0,37.81553293235706,11.573184146886703,11.343928923780695,-2.4630005380990907e-05,-4.078905615106128e-05,-0.0004043316751673002,33.831097070694504,2.6517037495435747,-0.8041385773120238,1.328518042082281,0.7175362962165617,0.005597791206145509
3.0,37.87083097058673,11.507721598725592,11.301357175445553,-1.8898301183150374e-05,-4.7567076504277414e-05,-0.0004164604026502894,34.59513103565687,4.607641265722636,-0.8418350424236879,1.3634846012152808,1.7844530554120606,0.023351216556336547
4.0,37.90010590869166,11.34549484467188,11.112541130011332,-1.5863628116835583e-05,-6.43679080450378e-05,-0.00047063469978329966,35.90829752202682,8.44714698202962,-1.0690709202662783,1.6514737399866246,3.297735420582566,0.04615739457302445
5.0,37.73374955898897,11.4941338082251,11.195048927058782,-3.309376138153454e-05,-4.896469335901659e-05,-0.0004467811123933864,39.262136346785674,10.748124078597307,-0.8469985024993233,2.7136127931949714,3.460843866200006,0.09671508242146783
5.007687538196226,37.26600305004733,11.780700613426426,11.5243495429634,-0.05957666410109773,0.03643819881796174,0.045929955993032845,39.76000862798332,10.482563358010156,-0.7580917966656023,2.9706224832452586,3.3108377242356726,0.09903817583382322
6.0,35.757856649408296,10.874799826319432,11.323527145452392,-0.28389358688810623,-0.10456653785852602,0.004409969720207392,41.11617308137031,12.944941924934106,-0.6236620781656789,2.9003149703603874,3.53411531727786,0.10821115732069743
7.0,34.69209177152327,9.682144383456002,11.148464034860886,-0.39837761714684045,-0.26283356150796267,-0.012198402245542644,43.01437587323257,15.042576936197499,-0.7566441091102102,2.9554350787162877,3.5096450541171786,0.07688117637649675
8.0,33.479479868065205,7.692898696220013,11.557147745197275,-0.5099561594405941,-0.5018587912664023,0.019621962457957103,44.55736258372336,15.316453978830436,-0.30240114788293526,2.8577844870347398,2.8982295139116916,0.08642155216614719
9.0,32.43646806550303,6.640958481687868,11.716407034913196,-0.5818603139312744,-0.5749710587456961,0.030041549148362573,46.13670911349857,16.892000246672122,-0.12250476635832311,2.751002792045115,2.739931366622784,0.08362917667095696
10.0,31.273048594859816,5.802460169305793,11.753538274008582,-0.6608165512650126,-0.6093696960199394,0.029640129813402152,46.7194478118901,18.727121430402345,-0.13112256829489882,2.3572104497295747,2.6438020660102315,0.059559547088950116
10.010433799485865,31.201437589198424,7.741045142928776,14.662014101205923,-0.6634516864928368,-0.4351484458983461,0.3997016642048664,45.802073784603394,13.639861749605657,-1.8867133112397572,1.9546857579292527,0.5664796846409801,-0.3244065763635109
11.0,32.491738346534405,9.64221838960902,13.223762793273064,-0.47965673286613014,-0.18412171703681685,0.17566318845665455,44.42984735425915,12.78997590605478,-0.8680823452603417,0.7184434557605242,-0.4724915528485806,-0.14318252005666532
12.0,31.902183652701552,10.320494343803151,13.53872402505854,-0.4866938032951231,-0.08966782277082389,0.1873991573163526,44.927469797632455,13.655026928726706,-0.804237282859289,0.4276218306504918,-0.5946779033795664,-0.10878252516452963
13.0,31.744590503432573,10.980548366018963,13.742763559175508,-0.4482695164153067,-0.00572908253404035,0.18878159132080627,46.114610367348284,14.980335094310998,-0.7720691248905186,0.33299843006202073,-0.5107829880529935,-0.08572664640730351
14.0,31.3674773007523,11.362507264515985,13.69371126019444,-0.43636574047308657,0.04022084511439034,0.17007585880058426,46.6553472621577,16.520097286783493,-1.0907355469416067,0.09138677352824849,-0.2620511233266236,-0.11182132021627085
15.0,30.986936450993703,11.391093277862526,13.799264730206705,-0.427912293648556,0.044300891743049034,0.16532539089609366,47.61354346258115,16.939669032609295,-1.2388249643003117,0.05488171748848569,-0.3256425653558105,-0.1168376635883763
15.013906059397872,30.370064859933134,10.511030336909677,13.235429044802014,-0.47889321409587565,-0.030406475668236108,0.11127494570453036,48.161650888500255,17.74225830157985,-1.1892560687404723,0.30795229065017937,0.03262639395879474,-0.09793544957413358
16.0,31.185345289599002,11.578820176548808,13.237714753377725,-0.3693453755585783,0.06360766133455582,0.08646184124110513,47.41905682755093,18.25449899994597,-0.039014431825429075,-0.44004156833267716,-0.07938384389449665,0.09448088186249229
17.0,31.864154458138923,12.00649768211169,13.04291269786058,-0.28116490206032374,0.09676377957865899,0.06363202694361754,48.5148475745277,18.672470427959976,-0.2692636082374074,-0.4375575530810231,-0.11342359710777697,0.07479934630305901
18.0,32.313984885791996,12.22641367323703,13.000882972523216,-0.22204190204669588,0.10833056717542798,0.05427970623528832,49.67844291852894,18.780904698606406,-0.3224984700961507,-0.3484750971615377,-0.17754930590764473,0.07244139825572875
19.0,32.59606420418132,12.818879196565812,12.760696756605316,-0.18075128496647955,0.14848765738902223,0.03198552842471703,51.14439728587571,20.704645387578914,-0.6783136200922014,-0.11350552934913882,0.28999136858340147,0.029765030929066044
