time_s,rov_pos_n,rov_pos_e,rov_pos_d,rov_vel_n,rov_vel_e,rov_vel_d,asv_pos_n,asv_pos_e,asv_pos_d,asv_vel_n,asv_vel_e,asv_vel_d
0.0,38.59009637290881,10.659539200218681,9.491623253434867,0.0,0.0,0.0,33.84685470381371,0.9638198989717619,-2.0847151628815532,0.0,0.0,0.0
0.010363182694305624,37.74196919496246,10.647323039541295,10.000449723685977,-8.789742878391891e-05,-1.2660472875701247e-06,5.2733292359013326e-05,32.93870858890514,0.7629638953841662,-1.7157339332039512,-2.640323094861864e-05,0.00018572916240261966,-2.277549086649113e-05
0.21015583461537687,37.50814123355227,10.306597207683321,10.093315132434652,-0.02132219236326251,-0.023838795828220734,0.03206488633710209,32.98041047670269,0.8236202539420087,-1.7351008483710764,0.012571797916759435,0.016975404813823754,-0.008003798558040459
0.40995386996825683,37.4851916930711,10.252864027632459,10.152859661092782,-0.026603477960631006,-0.04051789417648874,0.05083593280295785,32.98915101670644,0.8436955239709889,-1.7483450767638278,0.03043489222041578,0.06253856224870322,-0.012508698875592611
0.6097576900928808,37.260926699114876,10.131474159837586,10.239732911756636,-0.13591410069081464,-0.07357848175586572,0.11282130065499102,33.194374793920844,0.9181912140744372,-1.773485110134835,0.5682525331542084,0.21940169616794802,-0.02540453612857837
0.8095677070009177,37.24324776226863,10.06592096092682,10.417210674686086,-0.13356666481304996,-0.10938247416094593,0.21413528818078806,33.32873141737679,1.1457579491326584,-1.8152407335625969,0.7537626268543371,0.6998935840952424,-0.038365106317687185
1.0,37.21425163313249,9.854880580832553,10.339635358115254,-0.1395230904891824,-0.13041957958196193,0.18006823971549968,33.539007367242476,1.2074346345509064,-1.8709359929265297,0.9887841183318538,0.9666934951332371,-0.011834727390397943
1.0093843418736157,37.19780843453835,9.806563774952961,10.366017821679689,-0.14439433341681643,-0.14260377398932678,0.2023609873059173,33.57635197935097,1.3126168377881835,-1.877680213231625,1.06376193390136,1.204826323444226,-0.007938803852322405
1.2092080231095461,37.12673153983722,9.70323467629077,10.20005034810687,-0.14879805215523376,-0.16892443491392936,0.0633159607014787,33.93758106673306,1.6576357479453685,-1.8328067567788815,1.504761230309013,1.5761155908726159,0.06721916437524483
1.4090391838719665,37.07852039094538,9.669681169660125,10.21823768163555,-0.17587115537155212,-0.15508348163064078,0.0690881109132599,34.09098186892036,2.1629455402165507,-1.8189266733641714,1.465627544382658,2.0930568632940973,0.09576158216612105
1.6088782590932362,37.04289789877521,9.633176906632116,10.119925376808002,-0.1715332252978629,-0.1459861913474095,-0.0025060837164103547,34.51682152625096,2.8827308577984603,-1.7586730227862477,1.8151063102130096,2.751653834431929,0.1829054517476832
1.8087256819064033,36.987153664093995,9.541446008891299,10.205962928894465,-0.18466546002684103,-0.1899505027037858,0.0469725695943605,34.70679187351219,2.9392457844085604,-1.7694663775935942,1.8007849305735368,2.455027767512538,0.14028384090370205
2.0,37.03368770207765,9.631577935664366,10.6772683904413,-0.17362696541913494,-0.17271850884613005,0.053901472327929266,35.16503857269947,3.5896201307530387,-1.2639773568856574,2.016784317991293,2.7706410639813273,0.18747384896665042
2.0085818794925165,37.07710232051154,9.610417312708005,10.6602057093141,-0.12668754693402512,-0.20233135902494084,0.0422645553928861,35.33852130223219,3.4643808774036486,-1.258208162074851,2.238323968645594,2.582710279384987,0.18993544457504277
2.2084472683567733,36.982232385321595,9.523730903486355,10.67977946210441,-0.18293648215175645,-0.24909828109359397,0.042106418130534465,35.525271105357064,3.63461581551885,-1.2583858839893538,2.1288758901530622,2.4139767856133005,0.15172719867478957
2.408322249077179,36.814046144292945,9.440951452415868,10.803551297469497,-0.2669175402578654,-0.27443028645755724,0.10048918791768308,35.616044526541955,3.8940233796345844,-1.2911837081963529,1.947102271270312,2.382863576387459,0.10327422373978709
2.6082072006051855,36.58491270189489,9.368445193263096,10.756358247682233,-0.3610544762347546,-0.27953369775215803,0.06523361839364517,35.657553991535906,4.333165376826207,-1.2825089829317373,1.7560598056213033,2.523465757896113,0.09401384635553897
2.8081024742370024,36.365677473843114,9.192066409437986,10.703073769295107,-0.4297705109972249,-0.33363742037887156,0.03166399507673641,35.72983257038847,4.544094316652124,-1.2920569406794007,1.630257785295255,2.446621815832788,0.06923127588601664
3.0,35.75484518738762,9.460744256663707,11.055963389617064,-0.4815000168921508,-0.29750363563123705,0.05393868107882966,35.503369370814404,5.369989685460471,-0.9597982954572606,1.64126135985548,2.664014995814884,0.08804154643448636
3.0080083874143493,35.6424827222696,9.434164592187114,11.047429268119615,-0.5450010811275552,-0.3117475454874471,0.04834440511007653,35.29438962386918,5.310550386005353,-0.9807320700564778,1.4383906045515087,2.5976890543536757,0.06585596121371888
3.207925217550714,35.426215187049344,9.13175552924579,11.122750644676154,-0.5980291889224671,-0.44415387385729654,0.07110425205476037,35.3622932143111,5.1391066878584635,-1.0600459627369379,1.331641012939571,2.174170020835935,-0.0038942229042788837
3.4078531961094973,35.21494681180709,8.823892484287066,11.04580538182423,-0.6372107662758733,-0.5435954614550259,0.031627445257241586,35.47133108379635,5.080792659559057,-1.0964494994748468,1.2734003955983515,1.9110235880561781,-0.034057563519423316
3.6077925031793816,34.92461887120604,8.416470792645498,10.899270143298676,-0.7009606844738943,-0.6632157205274828,-0.029425046050114284,35.47369846045711,4.874886096109369,-1.1400021014737423,1.1476553003324634,1.5844652492752516,-0.06596329243364171
3.807743262795835,34.509267670482416,8.025935498374613,10.88234342170344,-0.8020537352190988,-0.7581403615593677,-0.032994235835752755,35.299585868180706,4.7356592750538695,-1.2285326701361423,0.9204689150055501,1.348010384657357,-0.11144231936743307
4.0,34.62536750599616,8.302310595291814,10.982133997023181,-0.7727274859778984,-0.7088713218170741,-0.01018396213138224,35.75896465174313,5.4210777904247,-1.2039436740035914,0.9910639099560371,1.4673823378962323,-0.10737061497567174
4.007705539243094,34.52611642188098,8.191522617156448,10.969806543524188,-0.8112742852991781,-0.7549662131812591,-0.015301658443230875,35.62202383975659,5.225797845883065,-1.2340846082655221,0.8861127834299855,1.3202713604801188,-0.12685670720403389
4.2076793345371915,34.271070598954196,7.832927409936028,11.011348478912424,-0.8453941409683268,-0.8382403823337186,-0.0007691336537910716,35.675240717816386,5.080736069609654,-1.3227376345650461,0.8197625898550462,1.0898264649811733,-0.16150901718084743
4.407664587238941,34.00613027795565,7.412866562376316,10.96550799831476,-0.8778754109030307,-0.927432932018563,-0.0157683407321699,35.71267874517865,4.866029936554432,-1.396572898806003,0.7493938798475951,0.8458772759544946,-0.1846496183744135
4.607661172679851,33.720849481655065,7.160246551508777,10.937845921865717,-0.9131445857733398,-0.9483007156419421,-0.022764979717325093,35.68723511998009,4.977322530529608,-1.448423025646175,0.6488161441557219,0.8248748818604872,-0.19201246016209056
4.807668904609423,33.605918017478174,6.8924034112065655,10.956575108991732,-0.8929248974568915,-0.9722317407926919,-0.015715728755142353,35.94424825851472,4.972227470040531,-1.5006443589248102,0.7221111992141944,0.7395985785738595,-0.19798791438364194
5.0,33.218370687591595,7.185125907663423,11.152975997976172,-0.9208148263793603,-0.9168036317922826,-0.023120415881283485,35.82538256755861,5.643501671012063,-1.2234404634167988,0.6598748566813084,0.8416816148613743,-0.16491940525939144
5.007687538196226,33.204454941733616,7.132686445843611,11.15184067628077,-0.9231755680878594,-0.932029616878448,-0.023297177136560047,35.823321705885206,5.572917065633214,-1.2333667722357793,0.6548336992388908,0.7928514639408701,-0.16910989606489069
5.2077167742447905,32.982686774743165,6.849764820455727,11.12835506751557,-0.9354839676918204,-0.9607415295872748,-0.02811206012305121,35.88448994239829,5.598102781009437,-1.2820040843936371,0.6102628042520747,0.7162937187286228,-0.1757933369809125
5.407756264432214,32.74552765424195,6.649080356747256,11.125911144595944,-0.95017228036026,-0.9629852607792292,-0.026583149410021954,35.895398103351134,5.7617329242128,-1.3274299835806684,0.538553415711473,0.7302153275311265,-0.1792510208705391
5.607805617327329,32.581275378624944,6.363906549466279,11.12291074830307,-0.9443500401247146,-0.9864158614392741,-0.025387007986745973,36.06812323299059,5.7417911340339405,-1.3774037159243921,0.5696731502200352,0.6304044609727706,-0.1848382196719448
5.807864404933641,32.34641733324723,6.116478316755012,11.09168797742338,-0.9565873367855283,-0.998573512025543,-0.03181660239843025,36.069575197017436,5.816741833378218,-1.4180194873854302,0.5002955956350359,0.5966732279104315,-0.185972039851884
6.0,32.567406046588786,6.822904716697201,10.98646407395012,-0.9113917541239139,-0.8967109496690401,-0.037335636340939365,36.58826711402399,6.839420232561312,-1.5438317359366884,0.5441790666196874,0.707282607561351,-0.18725050593613188
6.007932169495257,32.5677063827128,6.776168083541002,10.98524048600396,-0.9101646391528888,-0.9067843978730215,-0.03726474165457658,36.621483277651784,6.760542965204116,-1.5522799950893345,0.5663385145614741,0.6479610429096314,-0.19016756092177528
6.208008430320427,32.39124862561247,6.544631977044549,10.89186302424064,-0.9105664000942794,-0.9178549735976407,-0.06052752278959879,36.751695492800025,6.788152851113194,-1.5488084453955426,0.5750725704337812,0.5647804053872019,-0.1727015613533754
6.408092690406457,32.17572153214674,6.332433049122767,10.864216782693182,-0.9196421878671978,-0.9252481441738133,-0.06363375179195933,36.724393590365395,6.881332675365759,-1.5903785641629034,0.4794066963700675,0.5406443634062817,-0.17413670187658334
6.608184442688171,31.982274272364535,6.120887616223124,10.862898064575763,-0.9226796248834379,-0.9308236695360829,-0.05953511599668011,36.77891368889124,6.9367939301058374,-1.6463787455606131,0.44195165361054856,0.4881228145946168,-0.18100557447234938
6.808283175774949,31.79996471178881,5.9329335508715895,10.824828370987124,-0.9225458283515167,-0.9308062811255566,-0.06726781320991725,36.8805069550332,7.024225042149559,-1.6560595925314434,0.43422475808899835,0.45783325393146107,-0.17051852133871617
7.0,31.866884228689184,6.724425073535156,11.002815948657673,-0.8935807519455096,-0.8186912453027431,-0.049616788998099993,37.22779138609401,8.093327583877858,-1.502568872220484,0.4537715903566857,0.5567323300316408,-0.15150949532223035
