pos_num_samples,pos_mean,pos_median,pos_p95,pos_max,pos_final_error,pos_ate_rms,pos_mean_abs_n,pos_mean_abs_e,pos_mean_abs_d,pos_std_n,pos_std_e,pos_std_d,mean_tanees_pos,mean_tanees_vel,tanees_pos,tanees_vel,scenario,platform
445,28.895237025496588,7.7202950522127605,107.65441701398153,143.6086789687731,3.3322296847871202,48.35243639073651,17.468673616199247,13.898082175742749,14.245659405654918,30.07686191409312,25.385615010310456,20.24806926240727,509.71164306845,267.43720161700077,509.71164306845,267.43720161700077,[figure_8] Scenario 1: Bearing-only,ROV
445,5.975293542702716,2.6633649200123966,20.37613319771712,33.95736081211227,1.2712811353508877,8.919883411398123,2.2395505300010146,3.102424668687953,3.4069995397421837,4.205158850379583,5.453621159527913,5.4018808121336015,112.91028009805464,302.1116088865422,112.91028009805464,302.1116088865422,[figure_8] Scenario 1: Bearing-only,ASV
